Date,Adj.Close,Volume,GSPC.Adjusted,SMA_50,rsi,avg_sentiment,count
2023-09-07,176.8605194091797,112488800.0,4451.14013671875,185.6188171386719,49.40324308065448,-0.4384759,43
2023-09-08,177.47805786132812,65551300.0,4457.490234375,185.40337341308592,49.730684128270426,-0.2667938,84
2023-09-11,178.65341186523438,58953100.0,4487.4599609375,185.2046728515625,50.354413142834694,0.0775165,82
2023-09-12,175.60548400878906,90370200.0,4461.89990234375,184.85787628173827,48.75433078949686,-0.029609371,116
2023-09-13,173.52371215820312,84267900.0,4467.43994140625,184.49948455810548,47.6983957780521,0.0033900186,94
2023-09-14,175.0476837158203,60895800.0,4505.10009765625,184.1940530395508,48.53076423068783,-0.082570754,84
2023-09-15,174.32054138183594,109205100.0,4450.31982421875,183.8645297241211,48.157763526628486,-0.0089049125,82
2023-09-18,177.26889038085938,67257600.0,4453.52978515625,183.61645416259765,49.75491368843237,0.20505327,47
2023-09-19,178.36456298828125,51826900.0,4443.9501953125,183.43147247314457,50.33489693399294,0.023830554,72
2023-09-20,174.7986602783203,58436200.0,4402.2001953125,183.18571685791017,48.477309694434794,-0.053567685,65
2023-09-21,173.24481201171875,63047900.0,4330.0,182.87526306152344,47.69497613452997,-0.11538865,58
2023-09-22,174.10140991210938,56725400.0,4320.06005859375,182.5666226196289,48.165348933951805,0.047958367,65
2023-09-25,175.38633728027344,46172700.0,4337.43994140625,182.28069610595705,48.86888410182796,-0.027768953,70
2023-09-26,171.28256225585938,64588900.0,4273.52978515625,181.84704345703125,46.79963290497265,-0.032005522,58
2023-09-27,169.7585906982422,66921800.0,4274.509765625,181.38808380126952,46.06086775892457,-0.13572891,53
2023-09-28,170.017578125,56294400.0,4299.7001953125,180.90704833984375,46.208059402296406,-0.19863454,61
2023-09-29,170.53553771972656,51814200.0,4288.0498046875,180.47556365966796,46.505844464499525,-0.031593163,62
2023-10-02,173.06552124023438,52164500.0,4288.39013671875,180.1183529663086,47.94165789396276,-0.03607995,52
2023-10-03,171.72084045410156,49594600.0,4229.4501953125,179.718134765625,47.25406320791679,-0.13106212,52
2023-10-04,172.97589111328125,53020300.0,4263.75,179.3257095336914,47.96455806565516,-0.17924707,78
2023-10-05,174.22096252441406,48527900.0,4258.18994140625,178.94067840576173,48.66427884800032,-0.07149714,63
2023-10-06,176.79080200195312,57224100.0,4308.5,178.63250885009765,50.07757477667697,-0.2201576,53
2023-10-09,178.28488159179688,42390800.0,4335.66015625,178.30229644775392,50.87951863026513,-0.06527287,49
2023-10-10,177.68724060058594,43698000.0,4358.240234375,177.94779693603516,50.548218991439136,0.016606776,54
2023-10-11,179.0916748046875,47551100.0,4376.9501953125,177.63809753417968,51.30818664788119,0.14527583,51
2023-10-12,179.99810791015625,56743100.0,4349.60986328125,177.406806640625,51.795863355864086,-0.14995833,56
2023-10-13,178.14541625976562,51427100.0,4327.77978515625,177.16651275634766,50.736454169161455,0.023013553,49
2023-10-16,178.0159454345703,52517000.0,4373.6298828125,177.10625946044922,50.66259149912238,-0.075825706,68
2023-10-17,176.45211791992188,57549400.0,4373.2001953125,177.07719818115234,49.76992551272677,0.034999505,57
2023-10-18,175.14727783203125,54764400.0,4314.60009765625,177.00314056396485,49.03461134171224,-0.118062116,57
2023-10-19,174.768798828125,59302900.0,4278.0,176.95354309082032,48.8212090159987,-0.13628036,34
2023-10-20,172.19895935058594,64189300.0,4224.16015625,176.85692535400392,47.39273431599413,0.18745369,51
2023-10-23,172.3184814453125,55980100.0,4217.0400390625,176.76150299072265,47.4656548293292,-0.17710082,73
2023-10-24,172.75674438476562,43816600.0,4247.68017578125,176.6415771484375,47.736604317135935,-0.019299582,55
2023-10-25,170.4259796142578,57157000.0,4186.77001953125,176.51507781982423,46.43740197414652,0.047293324,73
2023-10-26,166.23255920410156,70625300.0,4137.22998046875,176.32224060058593,44.228397440573325,-0.07540692,54
2023-10-27,167.55731201171875,58499100.0,4117.3701171875,176.2070962524414,45.07037772280216,-0.18254568,74
2023-10-30,169.61912536621094,51131000.0,4166.81982421875,176.1234265136719,46.356032475608934,-0.015780369,74
2023-10-31,170.09725952148438,44846000.0,4193.7998046875,176.02242614746095,46.651385541661114,-0.085552976,95
2023-11-01,173.28465270996094,56934900.0,4237.85986328125,175.95748321533202,48.57655004726749,-0.081765816,40
2023-11-02,176.8704833984375,77334800.0,4317.77978515625,175.88676330566406,50.621293027584215,0.052249927,30
2023-11-03,175.95408630371094,79763700.0,4358.33984375,175.8921420288086,50.10198321475738,-0.20201345,55
2023-11-06,178.52394104003906,63841300.0,4365.97998046875,175.90449340820314,51.52444665546789,-0.0074218055,55
2023-11-07,181.10372924804688,70530000.0,4378.3798828125,175.9369647216797,52.89931373569034,0.10823286,79
2023-11-08,182.1695098876953,49340300.0,4382.77978515625,175.91246185302734,53.45558858678618,-0.05813625,67
2023-11-09,181.69140625,53763500.0,4347.35009765625,175.80807495117188,53.16826645194221,-0.0481053,65
2023-11-10,185.9102783203125,66133400.0,4415.240234375,175.78368255615234,55.32935552323583,-0.04273792,91
2023-11-13,184.31448364257812,43627500.0,4411.5498046875,175.69569915771484,54.36151278803008,0.18467328,42
2023-11-14,186.9475555419922,60108400.0,4495.7001953125,175.65559631347656,55.666677551426694,0.112673394,68
2023-11-15,187.51605224609375,53790500.0,4502.8798828125,175.7621286010742,55.94413934826956,-0.009135435,74
2023-11-16,189.21160888671875,54412900.0,4508.240234375,176.009150390625,56.76727246232432,0.063664116,60
2023-11-17,189.191650390625,50922700.0,4514.02001953125,176.24342224121094,56.75454087124319,-0.15301876,89
2023-11-20,190.947021484375,46505100.0,4547.3798828125,176.48929443359376,57.607474512671864,0.0690357,41
2023-11-21,190.13914489746097,38134500.0,4538.18994140625,176.7799676513672,57.07899603061829,0.00018156116,66
2023-11-22,190.80740356445312,39617700.0,4556.6201171875,177.12564147949217,57.40865852575412,-0.060112182,66
2023-11-24,189.4709014892578,24048300.0,4559.33984375,177.41410583496094,56.523032576558386,-0.03808829,51
2023-11-27,189.29136657714844,40552600.0,4550.43017578125,177.7135223388672,56.40380936452663,0.05120467,46
2023-11-28,189.89976501464844,38415400.0,4554.89013671875,177.96613983154296,56.71935951448992,0.023683198,61
2023-11-29,188.8724822998047,43014200.0,4550.580078125,178.17629821777345,56.021009985311615,0.06969513,63
2023-11-30,189.45095825195312,48794400.0,4567.7998046875,178.4693441772461,56.329841629914,0.0028024903,46
2023-12-01,190.73757934570312,45679300.0,4594.6298828125,178.8191995239258,57.01463987953789,0.059814677,64
2023-12-04,188.93231201171875,43389500.0,4569.77978515625,179.11581756591798,55.76318139774674,0.0065039163,56
2023-12-05,192.9118499755859,66628400.0,4567.18017578125,179.46632781982422,57.84375589739803,0.06986843,56
2023-12-06,191.8147430419922,41089700.0,4549.33984375,179.87697143554686,57.08872245346886,0.11109655,83
2023-12-07,193.75962829589844,47477700.0,4585.58984375,180.3569921875,58.0781752446424,-0.028133117,57
2023-12-08,195.1958465576172,53377300.0,4604.3701171875,180.86055755615232,58.79384450445041,0.12263519,91
2023-12-11,192.6724853515625,60943700.0,4622.43994140625,181.30329650878903,57.048521832065035,0.05706135,56
2023-12-12,194.1984710693359,52696900.0,4643.7001953125,181.7259555053711,57.82086927791588,-0.07746222,64
2023-12-13,197.43992614746097,70404200.0,4707.08984375,182.24033721923828,59.402564878460495,-0.053589452,75
2023-12-14,197.5895233154297,66831600.0,4719.5498046875,182.73260986328123,59.47410364493192,0.019913206,77
2023-12-15,197.0509490966797,128256700.0,4719.18994140625,183.18920959472655,59.09172653163388,0.024090609,51
2023-12-18,195.3753662109375,55751900.0,4740.56005859375,183.56090087890624,57.910210401035805,-0.13605046,66
2023-12-19,196.422607421875,40714100.0,4768.3701171875,183.9236553955078,58.43995912828647,-0.21220244,86
2023-12-20,194.31814575195312,52242800.0,4698.35009765625,184.25627349853517,56.970235588185794,-0.093006685,30
2023-12-21,194.16851806640625,46482500.0,4746.75,184.55781036376953,56.86651774155997,-0.18008657,51
2023-12-22,193.0913848876953,37122800.0,4754.6298828125,184.8196759033203,56.11636001661064,-0.08971226,59
2023-12-26,192.54281616210935,28919300.0,4774.75,185.1076239013672,55.73443215221261,-0.36663297,45
2023-12-27,192.64254760742188,48087700.0,4781.580078125,185.4001559448242,55.790229217213614,-0.13948853,84
2023-12-28,193.07142639160156,34049900.0,4783.35009765625,185.73254211425785,56.03332173544058,-0.015689047,82
2023-12-29,192.0241851806641,42628800.0,4769.830078125,186.0700802612305,55.27630639942146,0.0983528,55
2024-01-02,185.15228271484375,82488700.0,4742.830078125,186.27774993896483,50.69244011740514,-0.31763366,66
2024-01-03,183.76593017578125,58414500.0,4704.81005859375,186.50908935546877,49.841920067305296,-0.24664569,96
2024-01-04,181.43209838867188,71983600.0,4688.68017578125,186.6913616943359,48.44620376533071,-0.116291106,81
2024-01-05,180.70399475097656,62303300.0,4697.240234375,186.85030670166017,48.01831281143144,-0.17955528,81
2024-01-08,185.0724945068359,59144500.0,4763.5400390625,187.1432369995117,50.68394933544075,0.019686833,66
2024-01-09,184.65359497070312,42841800.0,4756.5,187.51165771484375,50.431004444080656,-0.04922929,53
2024-01-10,185.7008514404297,46792900.0,4783.4501953125,187.87452850341796,51.05390236446484,-0.18807404,50
2024-01-11,185.1024169921875,49128400.0,4780.240234375,188.1841943359375,50.682683473842474,-0.06417105,82
2024-01-12,185.4315490722656,40444700.0,4783.830078125,188.49088012695313,50.883032148830665,-0.006419643,65
2024-01-16,183.14756774902344,65603000.0,4765.97998046875,188.68813842773437,49.46079940266161,-0.011390323,65
2024-01-17,182.20005798339844,47317400.0,4739.2099609375,188.7947299194336,48.88264517250619,-0.07514021,77
2024-01-18,188.13442993164065,78005800.0,4780.93994140625,189.03833679199215,52.43458124574385,0.04817747,73
2024-01-19,191.0567321777344,68741000.0,4839.81005859375,189.2889926147461,54.03871105297615,0.10942442,82
2024-01-22,193.3805999755859,60133900.0,4850.43017578125,189.5345300292969,55.26249952552784,-0.028497424,33
2024-01-23,194.6672210693359,42355600.0,4864.60009765625,189.7844842529297,55.925240062060986,-0.048771374,54
2024-01-24,193.9889984130859,53631300.0,4868.5498046875,190.0304360961914,55.483307542884866,0.10511229,55
2024-01-25,193.65988159179688,54822100.0,4894.16015625,190.1854281616211,55.26713872778644,-0.12843215,46
2024-01-26,191.9144744873047,44594000.0,4890.97021484375,190.3374279785156,54.126398746776495,0.007991694,70
2024-01-29,191.2262725830078,47145600.0,4927.93017578125,190.42300231933595,53.680785750369296,0.09482184,61
2024-01-30,187.5459747314453,55859400.0,4924.97021484375,190.42360076904296,51.373735107412266,0.07473653,69
2024-01-31,183.91554260253903,55467800.0,4845.64990234375,190.31767944335937,49.24427486460156,-0.15249003,56
2024-02-01,186.3690948486328,64885400.0,4906.18994140625,190.26122833251952,50.654262165631366,0.060084034,65
2024-02-02,185.3617401123047,102518000.0,4958.60986328125,190.1495227050781,50.07174306726189,-0.059695587,106
2024-02-05,187.1869201660156,69668800.0,4942.81005859375,190.0904782104492,51.110779417587686,0.01092056,64
2024-02-06,188.80267333984375,43490800.0,4954.22998046875,190.05038360595705,52.0125202878443,0.19453292,61
2024-02-07,188.91238403320312,53439000.0,4995.06005859375,190.03921325683595,52.07374352116183,0.09072792,42
2024-02-08,187.82525634765625,40962000.0,4997.91015625,190.0098910522461,51.4108031354391,-0.068245634,72
2024-02-09,188.59420776367188,45155200.0,5026.60986328125,189.98377990722656,51.8530280155237,0.084434725,57
2024-02-12,186.89649963378903,41781900.0,5021.83984375,189.94426025390624,50.81159679149489,-0.00786413,39
2024-02-13,184.7893524169922,56529500.0,4953.169921875,189.85102813720704,49.55166581604858,-0.028006237,61
2024-02-14,183.9005584716797,54630500.0,5000.6201171875,189.71428771972657,49.02861972905619,0.05806633,52
2024-02-15,183.6109619140625,65434500.0,5029.72998046875,189.60786071777343,48.857222832183645,0.112673566,64
2024-02-16,182.06304931640625,49701400.0,5005.56982421875,189.39088470458984,47.94345507914911,-0.025943855,70
2024-02-20,181.31407165527344,53665600.0,4975.509765625,189.18087127685547,47.50495611309589,-0.072091445,38
2024-02-21,182.07305908203125,41529700.0,4981.7998046875,188.94713989257812,47.99658455680318,0.082238585,63
2024-02-22,184.12026977539065,52292200.0,5087.02978515625,188.7256283569336,49.302846885277326,-0.08871778,44
2024-02-23,182.2727813720703,45119700.0,5088.7998046875,188.51763427734377,48.18864823071889,0.030943213,49
2024-02-26,180.9146270751953,40867400.0,5069.52978515625,188.25195739746093,47.38566736512325,-0.004298893,55
2024-02-27,182.38262939453125,54318900.0,5078.18017578125,187.95081146240236,48.33482030758355,-0.2096527,19
2024-02-28,181.17425537109375,48953900.0,5069.759765625,187.62250610351563,47.61364905005957,-0.099761285,37
2024-02-29,180.5051727294922,136682600.0,5096.27001953125,187.29159057617187,47.2157764872117,-0.095191106,77
2024-03-01,179.41665649414062,73488000.0,5137.080078125,186.97241638183593,46.570011946385655,-0.15136412,58
2024-03-04,174.86282348632812,81510100.0,5130.9501953125,186.541220703125,44.001973203362546,-0.3848319,85
2024-03-05,169.8895721435547,95132400.0,5078.64990234375,186.05264923095703,41.45549033866217,-0.30689955,74
2024-03-06,168.8909149169922,68587700.0,5104.759765625,185.54709716796876,40.96985614583139,-0.31058562,82
2024-03-07,168.77108764648438,71765100.0,5157.35986328125,185.06069122314457,40.91120063580173,0.0028767486,72
2024-03-08,170.4987335205078,76114600.0,5123.68994140625,184.6198095703125,42.129628655779555,0.03066471,59
2024-03-11,172.51600646972656,60139500.0,5117.93994140625,184.2172787475586,43.51678131420175,-0.096693635,47
2024-03-12,172.99534606933594,59825400.0,5175.27001953125,183.8157571411133,43.84303127053471,0.13654436,60
2024-03-13,170.89820861816406,52488700.0,5165.31005859375,183.3932376098633,42.74133255661944,0.10511161,61
2024-03-14,172.7656707763672,72913500.0,5150.47998046875,183.14550537109375,44.01902927687465,0.08537729,58
2024-03-15,172.3861846923828,121664700.0,5117.08984375,182.91791046142575,43.81636969055555,0.021255055,62
2024-03-18,173.4846954345703,75604200.0,5149.419921875,182.75896240234377,44.56986619678076,0.13305917,70
2024-03-19,175.84149169921875,55215200.0,5178.509765625,182.6617123413086,46.15028701855809,-0.076994374,52
2024-03-20,178.42799377441406,53423100.0,5224.6201171875,182.52882232666016,47.815832650801205,0.03576326,48
2024-03-21,171.13787841796875,106181300.0,5241.52978515625,182.25850799560547,43.911282497353056,-0.34881198,75
2024-03-22,172.04664611816406,71106600.0,5234.18017578125,181.98542388916016,44.48766059149452,-0.14278609,101
2024-03-25,170.61859130859375,54288300.0,5218.18994140625,181.69574737548828,43.76677120620045,-0.10605302,58
2024-03-26,169.48013305664062,57388400.0,5203.580078125,181.37671905517576,43.19757650372109,-0.045408722,63
2024-03-27,173.0752410888672,60273300.0,5248.490234375,181.17527252197263,45.48136722678552,-0.030924754,64
2024-03-28,171.2477264404297,65672700.0,5254.35009765625,180.9562258911133,44.55259014622213,-0.024082415,53
2024-04-01,169.79969787597656,46240500.0,5243.77001953125,180.58953125,43.829223977190814,-0.09138993,42
2024-04-02,168.61129760742188,49329500.0,5205.81005859375,180.14062255859375,43.2415021872844,-0.1326017,48
2024-04-03,169.42019653320312,47691700.0,5211.490234375,179.6614144897461,43.765037655201894,-0.05930076,55
2024-04-04,168.59133911132812,53704400.0,5147.2099609375,179.13989685058593,43.34714812549847,-0.04199911,55
2024-04-05,169.3502960205078,42055200.0,5204.33984375,178.64712280273437,43.84791721439192,-0.26056826,61
2024-04-08,168.22183227539062,37425500.0,5202.39013671875,178.13836181640625,43.26788506303799,0.2303575,37
2024-04-09,169.44017028808594,42451200.0,5209.91015625,177.68887573242188,44.08246086406278,0.0074680145,50
2024-04-10,167.552734375,49709300.0,5160.64013671875,177.2154049682617,43.1044818173243,0.2569282,48
2024-04-11,174.8029022216797,91070300.0,5199.06005859375,176.9605435180664,47.6545574310244,0.04546698,70
2024-04-12,176.3108673095703,101593300.0,5123.41015625,176.80845001220703,48.52784307756954,0.07911302,70
2024-04-15,172.45608520507812,73531800.0,5061.81982421875,176.53018981933593,46.50489456625123,-0.12083375,64
2024-04-16,169.15057373046875,73711200.0,5051.41015625,176.20596649169923,44.8689130372626,-0.05506836,53
2024-04-17,167.77244567871094,50901200.0,5022.2099609375,175.81767700195311,44.207569002104144,0.013509817,75
2024-04-18,166.81373596191406,43122900.0,5011.1201171875,175.37789825439452,43.74999887194552,0.14663646,58
2024-04-19,164.77650451660156,67772100.0,4967.22998046875,174.8951806640625,42.790030244972115,-0.13699473,72
2024-04-22,165.6153564453125,48116400.0,5010.60009765625,174.45098266601562,43.31244070088724,0.033984397,52
2024-04-23,166.67391967773438,49537800.0,5070.5498046875,174.01257690429688,43.97098470812374,-0.061577175,78
2024-04-24,168.7910614013672,48251800.0,5071.6298828125,173.65046813964844,45.268077494887,-0.07671544,44
2024-04-25,169.65988159179688,50558300.0,5048.419921875,173.34787872314453,45.7933573067677,-0.14964391,49
2024-04-26,169.0706787109375,44838400.0,5099.9599609375,173.05128112792968,45.49135241113177,-0.00618762,50
2024-04-29,173.26498413085938,68169400.0,5116.169921875,172.84436157226563,47.98226396296626,0.21280979,64
2024-04-30,170.0992889404297,65934800.0,5035.68994140625,172.6050863647461,46.35159139333779,0.004146986,77
2024-05-01,169.0706787109375,50383100.0,5018.39013671875,172.36021850585936,45.83533157763647,-0.1035963,60
2024-05-02,172.79562377929688,94214900.0,5064.2001953125,172.1746697998047,47.97565544881773,-0.0047639427,62
2024-05-03,183.1316070556641,163224100.0,5127.7900390625,172.15489654541017,53.20876700538631,0.042355582,116
2024-05-06,181.46388244628903,78569700.0,5180.740234375,172.13871856689454,52.34224728351902,0.08230211,55
2024-05-07,182.1529235839844,77305800.0,5187.7001953125,172.1634844970703,52.6670946905407,0.12471326,89
2024-05-08,182.4924774169922,45057100.0,5187.669921875,172.16568145751953,52.828711764491395,0.12799047,78
2024-05-09,184.32000732421875,48983000.0,5214.080078125,172.22859649658204,53.69665725174083,-0.12971488,50
2024-05-10,183.0500030517578,50759500.0,5222.68017578125,172.2794931030273,53.0053434517148,-0.048065342,75
2024-05-13,186.27999877929688,72044800.0,5221.419921875,172.41675994873046,54.52416109251492,0.07951667,60
2024-05-14,187.42999267578125,52393600.0,5246.68017578125,172.66810333251954,55.051711630765205,0.024222722,80
2024-05-15,189.72000122070312,70400000.0,5308.14990234375,173.0647119140625,56.08643390163292,0.09353067,56
2024-05-16,189.83999633789065,52845200.0,5297.10009765625,173.48369354248047,56.14039763296474,0.010059307,53
2024-05-17,189.8699951171875,41282900.0,5303.27001953125,173.90567169189453,56.15413716896402,-0.011120997,31
2024-05-20,191.0399932861328,44361300.0,5308.1298828125,174.31649688720702,56.69382051782228,-0.008379455,41
2024-05-21,192.3500061035156,42309400.0,5321.41015625,174.7131768798828,57.29414813343605,0.08523789,54
2024-05-22,190.8999938964844,34648500.0,5307.009765625,175.07126983642578,56.41127029600812,-0.030180836,55
2024-05-23,186.8800048828125,51005900.0,5267.83984375,175.39090576171876,54.05575636807746,0.05890965,45
2024-05-24,189.97999572753903,36294600.0,5304.72021484375,175.7351922607422,55.516762053482175,0.039050408,39
2024-05-28,189.9900054931641,52280100.0,5306.0400390625,176.08726867675782,55.52142043847992,0.21871725,59
2024-05-29,190.2899932861328,53068000.0,5266.9501953125,176.42337463378905,55.66335288193047,0.11785596,71
2024-05-30,191.2899932861328,49947900.0,5235.47998046875,176.73234466552734,56.13923952592282,0.017380666,58
2024-05-31,192.25,75158300.0,5277.509765625,177.00878479003907,56.59543452895675,0.19857627,41
2024-06-03,194.02999877929688,50080500.0,5283.39990234375,177.46662719726564,57.43276219723053,0.07643121,34
2024-06-04,194.3500061035156,47471400.0,5291.33984375,177.91269439697265,57.58281436185853,0.17843528,43
2024-06-05,195.8699951171875,54156800.0,5354.02978515625,178.41772247314452,58.29506838482282,0.21333669,38
2024-06-06,194.47999572753903,41181800.0,5352.9599609375,178.9177197265625,57.39608907936943,0.14358696,70
2024-06-07,196.88999938964844,53103900.0,5346.990234375,179.39401489257813,58.527147532303225,0.12008258,53
2024-06-10,193.1199951171875,97262100.0,5360.7900390625,179.83146026611328,56.1486683519245,0.26408687,55
2024-06-11,207.1499938964844,172373300.0,5375.31982421875,180.57846618652343,62.009192775183216,0.07790168,117
2024-06-12,213.07000732421875,198134300.0,5421.02978515625,181.46764038085936,64.07556641768346,0.010107401,61
2024-06-13,214.2400054931641,97862700.0,5433.740234375,182.3640365600586,64.46519155895193,0.121549405,82
2024-06-14,212.4900054931641,70122700.0,5431.60009765625,183.2420098876953,63.41587132899691,0.013370968,75
2024-06-17,216.6699981689453,93728300.0,5473.22998046875,184.18840393066407,64.81134942747751,0.1706855,61
2024-06-18,214.2899932861328,79943300.0,5487.02978515625,185.1097671508789,63.40669996084132,0.18007149,59
2024-06-20,209.67999267578125,86172500.0,5473.169921875,185.9145635986328,60.80314790491798,0.04642775,60
2024-06-21,207.4900054931641,246421400.0,5464.6201171875,186.7133090209961,59.616991568140385,0.012476803,61
2024-06-24,208.13999938964844,80727000.0,5447.8701171875,187.38005096435543,59.854088030686775,-0.14469536,73
2024-06-25,209.07000732421875,56713900.0,5469.2998046875,188.03523376464844,60.195155176573685,-0.021823155,78
2024-06-26,213.25,66213200.0,5477.89990234375,188.85111206054688,61.687364091189586,0.28479853,63
2024-06-27,214.1000061035156,49772700.0,5482.8701171875,189.7501007080078,61.98297369100402,0.060964935,52
2024-06-28,210.6199951171875,82542700.0,5460.47998046875,190.60705169677735,60.04817814433443,0.23970969,60
2024-07-01,216.75,60402900.0,5475.08984375,191.60577697753905,62.16986339709447,0.077012286,16
2024-07-02,220.27000427246097,58046200.0,5509.009765625,192.71564697265623,63.311064091428335,0.18504308,22
2024-07-03,221.5500030517578,37369800.0,5537.02001953125,193.83433990478517,63.717033623106786,0.035830915,28
2024-07-05,226.33999633789065,60412400.0,5567.18994140625,195.0276614379883,65.18738292156799,-0.00027114508,23
2024-07-08,227.82000732421875,59085900.0,5572.85009765625,196.20824035644532,65.6263915581363,-0.045172337,17
2024-07-09,228.67999267578125,48076100.0,5576.97998046875,197.388642578125,65.88139960486967,0.05311862,28
2024-07-10,232.97999572753903,62309490.0,5633.91015625,198.66682891845704,67.12525262549654,0.14922954,18
